"gene_ID"	"pDirectEvidence"	"pIndirectEvidence"	"pCombinedEvidence"
28972	0.000893250066075268	NA	0.000893250066075268
28973	0.0119251908997227	NA	0.0119251908997227
28974	0.155117604407128	NA	0.155117604407128
28976	0.0138794470373544	NA	0.0138794470373544
28977	0.0117993834818802	NA	0.0117993834818802
28978	0.0141401698114276	NA	0.0141401698114276
28981	0.0940787382130316	NA	0.0940787382130316
28982	0.000168616551506484	NA	0.000168616551506484
28983	0.704514113930496	NA	0.704514113930496
28984	0.024975875968805	NA	0.024975875968805
28985	0.00168591030399377	NA	0.00168591030399377
28986	0.016421212683295	NA	0.016421212683295
28987	0.00600716797437503	NA	0.00600716797437503
28988	0.907348085072171	NA	0.907348085072171
28989	0.115844361714092	NA	0.115844361714092
28990	0.193894191014449	NA	0.193894191014449
28991	0.0455223153523643	NA	0.0455223153523643
28992	0.0165359555042433	NA	0.0165359555042433
28994	0.349429587074023	NA	0.349429587074023
28996	0.00166569182390938	NA	0.00166569182390938
28998	0.634794423590371	NA	0.634794423590371
28999	0.00244521538694365	NA	0.00244521538694365
29005	0.0121104235939038	NA	0.0121104235939038
29006	0.0170980645369264	NA	0.0170980645369264
29007	0.137478879237038	NA	0.137478879237038
29013	0.310978477504799	NA	0.310978477504799
29015	0.395926944198395	NA	0.395926944198395
29018	0.901065521289475	NA	0.901065521289475
29021	0.823291512132766	NA	0.823291512132766
29023	0.681412578276855	NA	0.681412578276855
29028	0.236848060101642	NA	0.236848060101642
29034	0.604196220149168	NA	0.604196220149168
29035	0.0602458377707742	NA	0.0602458377707742
29044	0.120263660926988	NA	0.120263660926988
29048	0.583792195809245	NA	0.583792195809245
29057	0.00810446352479897	NA	0.00810446352479897
29058	0.184298188719999	NA	0.184298188719999
29062	0.0842140405308644	NA	0.0842140405308644
29063	0.151778955916424	NA	0.151778955916424
29064	0.434039849279151	NA	0.434039849279151
29065	0.739936523903338	NA	0.739936523903338
29066	0.350814903493135	NA	0.350814903493135
29068	0.190596577129727	NA	0.190596577129727
29070	0.00344353175305035	NA	0.00344353175305035
29071	0.0260034299607023	NA	0.0260034299607023
29072	0.106711885118222	NA	0.106711885118222
29074	0.101822595455906	NA	0.101822595455906
29075	0.177245567787916	NA	0.177245567787916
29078	0.144123494921939	NA	0.144123494921939
29079	0.000183662155928081	NA	0.000183662155928081
29080	0.065033198611856	NA	0.065033198611856
29081	0.0644689522335851	NA	0.0644689522335851
29082	0.507561506794722	0.3865	0.515690635037097
29083	0.175984614432156	NA	0.175984614432156
29085	0.699970660822373	NA	0.699970660822373
29086	0.0988342434030018	NA	0.0988342434030018
29087	0.0150586255778794	NA	0.0150586255778794
29088	0.0710833917458592	NA	0.0710833917458592
29089	0.13093723599749	NA	0.13093723599749
29090	0.0463339933500381	NA	0.0463339933500381
29091	0.0105615362502285	NA	0.0105615362502285
29092	0.157522856629162	NA	0.157522856629162
29093	0.0675096564635936	NA	0.0675096564635936
29094	0.044249715216622	NA	0.044249715216622
29095	0.0648593322286283	NA	0.0648593322286283
29097	0.0137472831868597	NA	0.0137472831868597
29098	0.0126348340171514	NA	0.0126348340171514
29099	0.0964702928739656	NA	0.0964702928739656
29100	0.137180880163645	NA	0.137180880163645
29101	0.187489228069297	NA	0.187489228069297
29102	0.00266044023354836	NA	0.00266044023354836
29103	0.411807291490069	NA	0.411807291490069
29104	0.282890437292522	NA	0.282890437292522
29105	0.0137431066264448	NA	0.0137431066264448
29106	0.0133203203309412	NA	0.0133203203309412
29107	0.589200779861879	NA	0.589200779861879
29108	0.786296231105096	0.3605	0.640813297037123
29109	0.36886729589865	NA	0.36886729589865
29110	0.111211464028833	0.6555	0.263798479666478
29113	0.0393568673479416	NA	0.0393568673479416
29114	0.00872689781992027	NA	0.00872689781992027
29115	0.0169003374389914	NA	0.0169003374389914
29116	0.0173289623042709	NA	0.0173289623042709
29117	0.110173636392973	NA	0.110173636392973
29118	0.214786590443202	NA	0.214786590443202
29119	0.726916019868264	0.059	0.177949454110545
29121	0.227886997794225	NA	0.227886997794225
29122	0.0412653361262752	NA	0.0412653361262752
29123	0.0374658962375184	NA	0.0374658962375184
29124	0.912025276850307	NA	0.912025276850307
29125	0.166374969933849	NA	0.166374969933849
29126	0.192070137817667	0.8825	0.470349315003346
29127	0.0387636131694047	NA	0.0387636131694047
29128	0.18780467244567	NA	0.18780467244567
29760	0.487851192597028	0.374	0.492859170992525
29761	0.0938744016817382	NA	0.0938744016817382
29763	0.452368588679799	NA	0.452368588679799
29765	0.118453412298323	NA	0.118453412298323
29766	0.0486367715186867	NA	0.0486367715186867
29767	0.609600027607744	NA	0.609600027607744
29774	0.18139604715023	NA	0.18139604715023
29775	0.142619658761607	NA	0.142619658761607
29777	0.0496857263380653	NA	0.0496857263380653
29780	0.00233606016609673	0.4145	0.00768825035237422
29781	0.0274538260737413	NA	0.0274538260737413
29785	0.460617563779863	NA	0.460617563779863
29786	0.00425394349612801	NA	0.00425394349612801
29789	0.00802418703392021	NA	0.00802418703392021
29792	0.951061943850856	NA	0.951061943850856
29793	0.22225375747994	NA	0.22225375747994
29796	0.0423471627487582	NA	0.0423471627487582
29797	0.983673013648086	NA	0.983673013648086
29798	0.661985587123019	NA	0.661985587123019
29799	0.0741814947375498	NA	0.0741814947375498
29800	0.60347377246662	NA	0.60347377246662
29801	0.110993551272055	NA	0.110993551272055
29802	0.222598443375238	NA	0.222598443375238
29803	0.0375128235274618	NA	0.0375128235274618
29841	0.0126513918997472	NA	0.0126513918997472
29842	0.0499569853466049	NA	0.0499569853466049
29843	0.109710714892759	NA	0.109710714892759
29844	0.0650467373705787	NA	0.0650467373705787
29850	0.132735792462082	0.214	0.129562241263445
29851	0.907504984309929	0.2945	0.619918760364897
29855	0.270941601167136	NA	0.270941601167136
29880	0.241483125354125	NA	0.241483125354125
29881	0.0862828114962546	NA	0.0862828114962546
29882	0.905668629635567	0.029	0.121854721746627
29883	0.00262462690222147	NA	0.00262462690222147
29886	0.13583599333814	NA	0.13583599333814
29887	0.0260947606672216	NA	0.0260947606672216
29888	0.418018240583762	NA	0.418018240583762
29889	0.0512137509272963	NA	0.0512137509272963
29890	0.211168617670518	NA	0.211168617670518
29892	0.705332117469968	NA	0.705332117469968
29893	0.502576709997463	NA	0.502576709997463
29894	0.106178954571128	NA	0.106178954571128
29895	0.359081709428975	0.2055	0.266129366324685
29896	0.0121551505149556	NA	0.0121551505149556
29899	0.0945951114024258	NA	0.0945951114024258
29901	0.579577730587472	NA	0.579577730587472
29902	0.0251138432938282	NA	0.0251138432938282
29903	0.180476001713933	NA	0.180476001713933
29904	0.438283633075461	NA	0.438283633075461
29906	0.0101479497723844	NA	0.0101479497723844
29907	0.121429561019523	NA	0.121429561019523
29909	0.683435997588136	NA	0.683435997588136
29911	0.304966265089517	NA	0.304966265089517
29914	0.288101160722159	NA	0.288101160722159
29915	0.325913232693294	NA	0.325913232693294
29916	0.0921544244328579	NA	0.0921544244328579
29919	0.130906488714606	NA	0.130906488714606
29920	0.252061012827366	NA	0.252061012827366
29922	0.00810112212048717	NA	0.00810112212048717
29923	0.357237135232445	NA	0.357237135232445
29924	0.101157779816609	0.0665	0.0403728998781793
29925	0.229223693461825	NA	0.229223693461825
29926	0.500242621983572	NA	0.500242621983572
29927	0.340136876314187	0.248	0.292938788476282
29928	0.322667794798797	NA	0.322667794798797
29929	0.0330244328553341	NA	0.0330244328553341
29930	0.800518201527568	NA	0.800518201527568
29931	0.999669329781375	NA	0.999669329781375
29933	0.137539031223694	NA	0.137539031223694
29934	0.407008535460061	NA	0.407008535460061
29935	0.265926950283348	NA	0.265926950283348
29937	0.0157957715854429	NA	0.0157957715854429
29940	0.0735337357352623	NA	0.0735337357352623
29941	0.0260034131956768	NA	0.0260034131956768
29942	0.323662673394051	NA	0.323662673394051
29943	0.0434687385224101	NA	0.0434687385224101
29944	0.0157590443594072	NA	0.0157590443594072
29945	0.0606725074961194	0.055	0.0223667845029127
29946	0.863081921939644	NA	0.863081921939644
29947	0.211107734428889	NA	0.211107734428889
29948	0.15857320097734	NA	0.15857320097734
29949	0.905261423732165	0.4465	0.770342039195757
29950	0.416453407582096	NA	0.416453407582096
29951	0.0539834745861248	NA	0.0539834745861248
29952	0.203197489524632	NA	0.203197489524632
29953	0.00838280506254007	NA	0.00838280506254007
29954	0.00573078595696863	NA	0.00573078595696863
29956	0.111840385921398	NA	0.111840385921398
29957	0.383395204121444	NA	0.383395204121444
29958	0.524630811424688	NA	0.524630811424688
29959	0.588356683185853	NA	0.588356683185853
29960	0.15327738024068	NA	0.15327738024068
29964	0.124849402712542	NA	0.124849402712542
29965	0.00789305870675804	NA	0.00789305870675804
29966	0.44133392742491	NA	0.44133392742491
29967	0.0186962621545069	NA	0.0186962621545069
29968	0.009853504516754	NA	0.009853504516754
29969	0.0387289599191227	NA	0.0387289599191227
29970	0.0706202965617099	NA	0.0706202965617099
29974	0.516522870632433	NA	0.516522870632433
29978	0.207434414092923	0.385	0.281710252310314
29979	0.0196997943273037	0.385	0.0446089771663574
29980	0.284638336094911	NA	0.284638336094911
29982	0.00914526661229398	NA	0.00914526661229398
29984	0.180103018669229	0.252	0.185744425010467
29985	0.257284036074311	NA	0.257284036074311
29986	0.930398848028783	NA	0.930398848028783
29988	0.0723455582172087	NA	0.0723455582172087
29989	0.183888850919816	NA	0.183888850919816
29990	0.10781961606112	NA	0.10781961606112
29991	0.0190398695268515	NA	0.0190398695268515
29992	0.0352341457894139	NA	0.0352341457894139
29993	0.431673357291358	NA	0.431673357291358
29994	0.356631223075275	NA	0.356631223075275
29995	0.0138802738950853	NA	0.0138802738950853
29997	0.02145930848783	NA	0.02145930848783
29998	0.000390090327608278	NA	0.000390090327608278
29999	0.798977512285216	NA	0.798977512285216
30000	0.0218664553162933	NA	0.0218664553162933
30001	0.00435245094468947	0.64	0.0191739134559453
30008	0.0285382432229951	NA	0.0285382432229951
30009	0.711505679283069	NA	0.711505679283069
30010	0.0377607472505078	NA	0.0377607472505078
30011	0.0235950243027384	0.0665	0.0117009763706469
30012	0.365494360269084	NA	0.365494360269084
30014	0.125458448364467	NA	0.125458448364467
30061	0.0405782055738233	NA	0.0405782055738233
30062	0.742736508895786	NA	0.742736508895786
30811	0.115801752262723	NA	0.115801752262723
30812	0.127948370719447	NA	0.127948370719447
30813	0.195933128502261	NA	0.195933128502261
30814	0.999498850540031	0.21	0.537571756027331
30815	0.042024907674415	NA	0.042024907674415
30816	0.587379591648729	NA	0.587379591648729
30817	0.143183520053791	NA	0.143183520053791
30818	0.0172051275260066	NA	0.0172051275260066
30819	0.0362403388741077	NA	0.0362403388741077
30820	0.49678776683165	NA	0.49678776683165
30827	0.00653138428559946	NA	0.00653138428559946
30832	0.127200290454548	NA	0.127200290454548
30833	0.0427710839750246	NA	0.0427710839750246
30834	0.684714211648908	NA	0.684714211648908
30835	0.0316086766676928	NA	0.0316086766676928
30836	0.0746879650839551	NA	0.0746879650839551
30837	0.575628996780362	0.8395	0.834672748431278
30844	0.0851314698827755	NA	0.0851314698827755
30845	0.066505005697172	0.0755	0.0316034847357011
30846	0.226962196587104	NA	0.226962196587104
30847	0.600662951814825	NA	0.600662951814825
30848	0.517968986438076	NA	0.517968986438076
30849	0.00321898806899787	0.1465	0.0040836235521149
30850	0.29783883262313	NA	0.29783883262313
30851	0.0364743306679081	NA	0.0364743306679081
30968	0.0276692557749709	NA	0.0276692557749709
43847	0.0443032116039513	NA	0.0443032116039513
43849	0.112593218316945	NA	0.112593218316945
49854	0.000624765994182743	NA	0.000624765994182743
49855	0.0338702788379542	NA	0.0338702788379542
49856	0.322722279163454	NA	0.322722279163454
49860	0.194788022217223	NA	0.194788022217223
49861	0.306277096260592	0.688	0.538856346274773
50484	0.0227123661023563	0.5585	0.0680840187126067
50485	0.338004096641815	NA	0.338004096641815
50486	0.0699620093212674	NA	0.0699620093212674
50487	0.920052339529047	0.21	0.510844541520795
50488	0.00158755079208561	NA	0.00158755079208561
50489	0.0919612375356271	NA	0.0919612375356271
50506	0.755418410630304	NA	0.755418410630304
50507	0.761677805696936	NA	0.761677805696936
50508	0.928462240128296	0.319	0.656567576993094
50509	0.000659231363325938	0.7225	0.00411969821213238
50511	0.32190668075725	NA	0.32190668075725
50512	0.111251981780356	NA	0.111251981780356
50514	0.591969663325388	NA	0.591969663325388
50515	0.0324012781959669	NA	0.0324012781959669
50604	0.349910339790547	0.7625	0.619319856695062
50613	0.863819759257665	0.385	0.698698616085723
50614	0.706219090133629	NA	0.706219090133629
50615	0.15341554739791	0.338	0.205308091850095
50616	0.0649622968936824	0.9965	0.241943842382928
50617	0.0489147837646381	NA	0.0489147837646381
50618	0.00489376906142972	NA	0.00489376906142972
50619	0.243047192055982	NA	0.243047192055982
50624	0.576211634457867	NA	0.576211634457867
50626	0.00662864266768545	NA	0.00662864266768545
50628	0.619149610428218	NA	0.619149610428218
50632	0.00720066442798689	NA	0.00720066442798689
50636	0.713548819538701	NA	0.713548819538701
50640	0.227423389534088	NA	0.227423389534088
50649	0.017219408618055	0.9285	0.0821139520382846
50650	0.0224551304820426	NA	0.0224551304820426
50651	0.799150316881388	NA	0.799150316881388
50652	0.227410079490334	NA	0.227410079490334
50674	0.171622956828786	0.068	0.0636116708231843
50700	0.44190037590759	NA	0.44190037590759
50717	0.0188721191576237	NA	0.0188721191576237
50801	0.567534624007084	NA	0.567534624007084
50804	0.0587629654267399	NA	0.0587629654267399
50805	0.918614091095223	NA	0.918614091095223
50807	0.0213517307369484	0.6285	0.0712718578410935
50808	0.642148951832558	NA	0.642148951832558
50809	0.0018516342653255	NA	0.0018516342653255
50810	0.0213208726440997	NA	0.0213208726440997
50813	0.260111534399424	NA	0.260111534399424
50814	0.0325987019342532	NA	0.0325987019342532
50831	0.345963660059922	0.813	0.638042220855141
50832	0.22522870563781	0.813	0.493971618507279
50833	0.126512260585841	0.813	0.336790806696629
50834	0.768299401719753	0.813	0.918577040238935
50835	0.722383134603225	0.813	0.899871185302584
50836	0.131241869152724	0.813	0.345465424243337
50837	0.92364167885052	0.813	0.966025854004483
50838	0.723537828283394	0.813	0.900370068997525
50839	0.972358665693036	0.813	0.97634483331941
50840	0.188322977061312	0.813	0.440429603740336
50846	0.0695132423414396	0.3105	0.104375441198242
50848	0.129335512399007	0.203	0.121820940641952
50852	0.562944106714913	NA	0.562944106714913
50853	0.677463639610643	NA	0.677463639610643
50854	0.473440100492489	NA	0.473440100492489
50855	0.654291151457608	0.096	0.236650928475784
50856	0.483232969275954	NA	0.483232969275954
50859	0.00687374687108416	NA	0.00687374687108416
50861	0.217308248794982	NA	0.217308248794982
50862	9.92824987529601e-05	NA	9.92824987529601e-05
50863	0.0124154704616179	NA	0.0124154704616179
50865	0.626351560835563	NA	0.626351560835563
50937	0.68859103947368	NA	0.68859103947368
50939	0.313501429166543	NA	0.313501429166543
50940	0.195450399290405	NA	0.195450399290405
50943	0.219022671546703	NA	0.219022671546703
50944	0.687325758482761	NA	0.687325758482761
50945	0.110869012161686	NA	0.110869012161686
50964	0.253248069829286	NA	0.253248069829286
50999	0.142421774648528	NA	0.142421774648528
51000	0.011532500151884	NA	0.011532500151884
51001	0.0808212946529349	NA	0.0808212946529349
51002	0.161124741276301	NA	0.161124741276301
51003	0.0867340813524822	NA	0.0867340813524822
51004	0.0515833821531545	NA	0.0515833821531545
51005	0.313898172307811	NA	0.313898172307811
51006	0.203149555308968	NA	0.203149555308968
51008	0.174730077685472	NA	0.174730077685472
51009	0.665320364838081	0.249	0.463495071107015
51010	0.148925876565459	NA	0.148925876565459
51011	0.0283728689420636	NA	0.0283728689420636
51012	0.196158070074853	NA	0.196158070074853
51013	0.050265194339516	NA	0.050265194339516
51014	0.0587170240290396	NA	0.0587170240290396
51015	0.824951138050012	NA	0.824951138050012
51016	0.0115531204443141	NA	0.0115531204443141
51018	0.00165832270522839	NA	0.00165832270522839
51019	0.307457885461531	NA	0.307457885461531
51020	0.229261616896753	NA	0.229261616896753
51021	0.164444502772943	NA	0.164444502772943
51022	0.0654403428512958	NA	0.0654403428512958
51023	0.0894391450221259	NA	0.0894391450221259
51024	0.0455078898265874	NA	0.0455078898265874
51025	0.976498460642	NA	0.976498460642
51026	0.00786756368406363	NA	0.00786756368406363
51027	0.0432563927701014	NA	0.0432563927701014
51028	0.00464241658421783	0.235	0.00853212172204259
51029	0.204023748718554	NA	0.204023748718554
51030	0.0362147800614404	NA	0.0362147800614404
51031	0.0210492616700101	NA	0.0210492616700101
51032	0.9366252316119	NA	0.9366252316119
51035	0.725508438251245	NA	0.725508438251245
51042	0.590550115791829	NA	0.590550115791829
51043	0.158988662926619	NA	0.158988662926619
51046	0.0369079914218065	NA	0.0369079914218065
51050	0.575330440529005	NA	0.575330440529005
51052	0.111694473934516	NA	0.111694473934516
51053	0.0291401281941605	NA	0.0291401281941605
51054	0.911774153739135	NA	0.911774153739135
51056	0.022484879113881	NA	0.022484879113881
51057	0.02422224089721	NA	0.02422224089721
51058	0.039429782186512	NA	0.039429782186512
51059	0.94237357585257	NA	0.94237357585257
51060	0.00688279988853277	NA	0.00688279988853277
51061	0.358861155345982	NA	0.358861155345982
51062	0.0332629672344171	NA	0.0332629672344171
51063	0.627658704373117	NA	0.627658704373117
51065	0.044444235995626	NA	0.044444235995626
51066	0.262239217904705	NA	0.262239217904705
51067	0.0770006020793541	NA	0.0770006020793541
51068	0.00440037970497567	NA	0.00440037970497567
51069	0.0927628245352529	NA	0.0927628245352529
51070	0.634832878321481	NA	0.634832878321481
51071	0.628846366661137	NA	0.628846366661137
51072	0.00453180838878803	NA	0.00453180838878803
51073	0.517162541442962	NA	0.517162541442962
51074	0.0142455860365785	NA	0.0142455860365785
51075	0.07303524189486	NA	0.07303524189486
51076	0.0564460377665137	NA	0.0564460377665137
51077	0.238713008924058	NA	0.238713008924058
51078	0.731652623174272	NA	0.731652623174272
51079	0.0764963208631593	NA	0.0764963208631593
51081	0.121271645939346	NA	0.121271645939346
51082	0.000939244368910344	NA	0.000939244368910344
51083	0.727443567610067	NA	0.727443567610067
51084	0.498844352658504	NA	0.498844352658504
51085	0.0390737515752657	NA	0.0390737515752657
51086	0.00107209012807791	NA	0.00107209012807791
51087	0.36480983746268	NA	0.36480983746268
51088	0.0824366346388826	NA	0.0824366346388826
51090	0.190536292780961	NA	0.190536292780961
51091	0.0455503730370622	NA	0.0455503730370622
51092	0.17313658854572	NA	0.17313658854572
51093	0.422487658426134	NA	0.422487658426134
51094	0.152273729625956	0.005	0.00622829467695114
51095	0.0263754176903686	NA	0.0263754176903686
51096	0.00488941609722471	NA	0.00488941609722471
51097	0.0675688743586922	NA	0.0675688743586922
51098	0.160268339745218	NA	0.160268339745218
51099	0.172342170815118	NA	0.172342170815118
51100	0.0489008311798511	0.0665	0.0218804908629376
51101	0.0043337679552974	NA	0.0043337679552974
51102	0.0227118127005977	NA	0.0227118127005977
51103	0.0207606228566252	NA	0.0207606228566252
51104	0.0877629704363189	NA	0.0877629704363189
51105	0.0130013024972006	NA	0.0130013024972006
51106	0.0469903810740856	NA	0.0469903810740856
51107	0.14786911240558	0.0515	0.0447594574656294
51108	0.0477732923273586	NA	0.0477732923273586
51109	0.015200524755397	NA	0.015200524755397
51110	0.0666568263063489	NA	0.0666568263063489
51111	0.000398778702523564	NA	0.000398778702523564
51112	0.0265326443088623	NA	0.0265326443088623
51114	0.887359278951843	NA	0.887359278951843
51115	0.239870084431891	NA	0.239870084431891
51116	0.326542088434871	NA	0.326542088434871
51117	0.00479718491114482	NA	0.00479718491114482
51118	0.0269920620119151	NA	0.0269920620119151
51121	0.0457847896247699	NA	0.0457847896247699
51122	0.666289677487236	NA	0.666289677487236
51123	5.01020969490681e-05	NA	5.01020969490681e-05
51124	0.034927720415529	NA	0.034927720415529
51125	0.112657735925048	NA	0.112657735925048
51126	0.00497684044838425	NA	0.00497684044838425
51127	0.206543176545886	NA	0.206543176545886
51128	0.618704041601567	0.4885	0.663876718281065
51129	0.654473068378177	0.229	0.434329539052427
51130	0.0413727256200675	NA	0.0413727256200675
51131	0.527065127863154	NA	0.527065127863154
51132	0.137859900275433	NA	0.137859900275433
51133	0.390216863670929	NA	0.390216863670929
51134	0.159136543938525	NA	0.159136543938525
51135	0.308273682967395	0.145	0.18361686348203
51136	0.0206265221263248	NA	0.0206265221263248
51138	8.60342638445257e-05	NA	8.60342638445257e-05
51141	0.0384886561714533	NA	0.0384886561714533
51142	0.0023470899184258	NA	0.0023470899184258
51143	0.0290481442118433	0.1035	0.0204650822149594
51144	0.133153821758283	NA	0.133153821758283
51145	0.577773334057267	NA	0.577773334057267
51146	0.839654997149861	NA	0.839654997149861
51147	0.114296533795805	NA	0.114296533795805
51148	0.74796337742728	NA	0.74796337742728
51149	0.083462832040432	NA	0.083462832040432
51150	0.265801306309781	NA	0.265801306309781
51151	0.266746963281157	NA	0.266746963281157
51152	0.736099471635982	NA	0.736099471635982
51154	0.0297630857092618	NA	0.0297630857092618
51155	0.166822390048808	NA	0.166822390048808
51156	0.209019711515599	NA	0.209019711515599
51157	0.00708058970019669	NA	0.00708058970019669
51160	0.0424885028204484	0.017	0.00594677935148623
51161	0.532451646080356	NA	0.532451646080356
51162	0.120961683625541	NA	0.120961683625541
51163	0.0140591701507314	NA	0.0140591701507314
51164	0.0035675807427144	NA	0.0035675807427144
51166	0.802537980942178	NA	0.802537980942178
51167	0.131158744865468	NA	0.131158744865468
51168	0.2177137794015	NA	0.2177137794015
51170	0.000176824317303001	NA	0.000176824317303001
51171	0.00212133850971821	NA	0.00212133850971821
51172	0.0955820427737778	NA	0.0955820427737778
51174	0.191706181596983	NA	0.191706181596983
51175	0.00545004248790853	NA	0.00545004248790853
51176	0.000689840015737101	0.423	0.00266690809048187
51177	0.567031261467848	NA	0.567031261467848
51179	0.7962420203083	NA	0.7962420203083
51181	0.781534724509672	NA	0.781534724509672
51182	0.00818219257914468	NA	0.00818219257914468
51184	0.0581621258786804	NA	0.0581621258786804
51185	0.00226873547536839	NA	0.00226873547536839
51186	0.159085080114754	NA	0.159085080114754
51187	0.0081781266510877	NA	0.0081781266510877
51188	0.00413934075058675	NA	0.00413934075058675
51190	0.764028932686494	NA	0.764028932686494
51191	0.434793898534665	NA	0.434793898534665
51192	0.106928547874736	NA	0.106928547874736
51193	0.0982270815943814	NA	0.0982270815943814
51194	0.044398125553193	NA	0.044398125553193
51195	0.790635242356667	NA	0.790635242356667
51196	0.00459675695667295	0.0565	0.00240391733540354
51198	0.623918713739733	NA	0.623918713739733
51199	0.104444145474473	NA	0.104444145474473
51200	0.156419017619708	NA	0.156419017619708
51201	0.07522116875076	NA	0.07522116875076
51202	0.0122151334221338	NA	0.0122151334221338
51203	0.00995096560213051	NA	0.00995096560213051
51204	0.0675231706447283	NA	0.0675231706447283
51205	0.0798041734741799	NA	0.0798041734741799
51206	0.755459775055532	NA	0.755459775055532
51207	0.775099814585944	NA	0.775099814585944
51208	0.343557239891693	0.684	0.575309977695024
51209	0.00496447003859575	NA	0.00496447003859575
51213	0.931101482215629	NA	0.931101482215629
51214	0.434999107598908	NA	0.434999107598908
51217	0.463668534735545	NA	0.463668534735545
51218	0.0119311101993601	NA	0.0119311101993601
51222	0.00266909168293559	NA	0.00266909168293559
51224	0.965952400288521	NA	0.965952400288521
51225	0.353064796544075	NA	0.353064796544075
51226	0.456102666235563	NA	0.456102666235563
51227	0.0404686988336351	NA	0.0404686988336351
51228	0.00776195804574699	NA	0.00776195804574699
51230	0.00093321761768974	NA	0.00093321761768974
51231	0.0411501546773375	NA	0.0411501546773375
51232	0.218490095248416	NA	0.218490095248416
51233	0.730625291873708	NA	0.730625291873708
51234	0.003144923603314	NA	0.003144923603314
51236	0.0949569118001496	NA	0.0949569118001496
51237	0.0182847975426303	NA	0.0182847975426303
51239	0.01099571728482	NA	0.01099571728482
51241	0.753395351067444	NA	0.753395351067444
51244	0.0351988965502932	NA	0.0351988965502932
51246	0.53868570635339	0.5585	0.662221182312447
51247	0.00938616859989265	NA	0.00938616859989265
51248	0.0327876855245368	NA	0.0327876855245368
51249	0.0544905485602839	NA	0.0544905485602839
51250	0.193290897672185	NA	0.193290897672185
51251	0.932697056125395	NA	0.932697056125395
51252	0.118566112876751	NA	0.118566112876751
51253	0.247640884776505	NA	0.247640884776505
51255	0.0147750822434454	NA	0.0147750822434454
51256	0.00373036094821436	NA	0.00373036094821436
51257	0.731099235888694	NA	0.731099235888694
51258	0.403283672177011	NA	0.403283672177011
51259	0.492736765137736	NA	0.492736765137736
51260	0.0633471834506058	NA	0.0633471834506058
51263	0.0113350597044322	NA	0.0113350597044322
51264	0.504306950768379	NA	0.504306950768379
51265	0.0117515568529563	NA	0.0117515568529563
51266	0.524720485829726	NA	0.524720485829726
51267	0.188535599392223	NA	0.188535599392223
51268	0.281209762752184	NA	0.281209762752184
51270	0.233228634717864	NA	0.233228634717864
51271	0.524352640093108	NA	0.524352640093108
51272	0.0952310938977601	0.5345	0.202477757403103
51274	0.108955650771661	NA	0.108955650771661
51275	0.0207463754921613	NA	0.0207463754921613
51276	0.0238372941684007	NA	0.0238372941684007
51277	0.0342084257744946	NA	0.0342084257744946
51278	0.0706816748731794	NA	0.0706816748731794
51279	0.167607840669573	NA	0.167607840669573
51280	0.710287982791565	NA	0.710287982791565
51281	0.0801275574081761	NA	0.0801275574081761
51282	0.0440334750881359	NA	0.0440334750881359
51283	0.502614299249131	NA	0.502614299249131
51284	0.827557071331072	0.458	0.746733537558971
51285	0.211333170725794	NA	0.211333170725794
51286	0.101787400437603	NA	0.101787400437603
51287	0.876991606811215	NA	0.876991606811215
51289	0.222433017256483	NA	0.222433017256483
51290	0.00341161186388219	NA	0.00341161186388219
51291	0.475564691754467	NA	0.475564691754467
51292	0.0405284864340809	NA	0.0405284864340809
51293	0.19485902536979	NA	0.19485902536979
51294	0.287150337458838	NA	0.287150337458838
51295	0.300390011837966	0.428	0.392296990334146
51296	0.298930992459465	NA	0.298930992459465
51297	0.361036049969291	NA	0.361036049969291
51298	0.544026493646228	NA	0.544026493646228
51299	0.00103682989081043	NA	0.00103682989081043
51300	0.313997786092985	NA	0.313997786092985
51301	0.0514450171100349	NA	0.0514450171100349
51302	0.0697413583723559	NA	0.0697413583723559
51303	0.0650121418090133	NA	0.0650121418090133
51304	0.00976554505384902	NA	0.00976554505384902
51305	0.111185905161504	NA	0.111185905161504
51306	0.139208519269648	NA	0.139208519269648
51307	0.346647435792733	NA	0.346647435792733
51308	0.608724187954001	NA	0.608724187954001
51309	0.0118328175448613	NA	0.0118328175448613
51310	0.461257630839715	NA	0.461257630839715
51311	0.0209452215253454	0.458	0.0541685890073051
51312	0.00966344092392592	NA	0.00966344092392592
51313	0.435052433240495	NA	0.435052433240495
51314	0.960228473746995	NA	0.960228473746995
51315	0.057135925688269	NA	0.057135925688269
51316	0.993491690385224	NA	0.993491690385224
51317	0.0346178667563438	NA	0.0346178667563438
51318	0.0297100898356386	NA	0.0297100898356386
51319	0.047600695576675	NA	0.047600695576675
51320	0.0906786517037556	NA	0.0906786517037556
51321	0.0230449753543095	NA	0.0230449753543095
51322	0.0651409195632638	NA	0.0651409195632638
51324	0.026511617483077	NA	0.026511617483077
51326	0.137846949887804	NA	0.137846949887804
51327	0.119369520132951	NA	0.119369520132951
51329	0.359906669730052	NA	0.359906669730052
51330	0.96571769472086	NA	0.96571769472086
51332	0.0359041933505188	NA	0.0359041933505188
51333	0.0958213552472266	NA	0.0958213552472266
51334	0.155777931587922	NA	0.155777931587922
51335	0.455124473983137	NA	0.455124473983137
51336	0.926650520457743	NA	0.926650520457743
51337	0.284515290936761	NA	0.284515290936761
51338	0.163353663967793	NA	0.163353663967793
51339	0.0832193278998489	NA	0.0832193278998489
